municipio,consorcio,anos,tendencia,nivel,pos_intervencao,PIB
Palmeirina,CODEAM,2004,3,0,0,21755.0
Palmeirina,CODEAM,2005,4,0,0,24089.0
Palmeirina,CODEAM,2006,5,0,0,27456.0
Palmeirina,CODEAM,2007,6,0,0,28967.0
Palmeirina,CODEAM,2008,7,0,0,32576.0
Palmeirina,CODEAM,2009,8,1,1,35010.0
Palmeirina,CODEAM,2010,9,1,2,36329.0
Palmeirina,CODEAM,2011,10,1,3,40238.0
Palmeirina,CODEAM,2012,11,1,4,43493.0
Palmeirina,CODEAM,2013,12,1,5,49784.0
Palmeirina,CODEAM,2014,13,1,6,56937.0
Palmeirina,CODEAM,2015,14,1,7,63865.0
Palmeirina,CODEAM,2016,15,1,8,72701.0
Palmeirina,CODEAM,2017,16,1,9,72516.0
Pedra,CODEAM,2002,1,0,0,33867.0
Pedra,CODEAM,2003,2,0,0,38377.0
Pedra,CODEAM,2004,3,0,0,47352.0
Pedra,CODEAM,2005,4,0,0,59711.0
Pedra,CODEAM,2006,5,0,0,71405.0
Pedra,CODEAM,2007,6,0,0,65203.0
Pedra,CODEAM,2008,7,0,0,91015.0
Pedra,CODEAM,2009,8,1,1,96008.0
Pedra,CODEAM,2010,9,1,2,104870.0
Pedra,CODEAM,2011,10,1,3,115959.0
Pedra,CODEAM,2012,11,1,4,125970.0
Pedra,CODEAM,2013,12,1,5,147309.0
Pedra,CODEAM,2014,13,1,6,150838.0
Pedra,CODEAM,2015,14,1,7,206289.0
Pedra,CODEAM,2016,15,1,8,214332.0
Pedra,CODEAM,2017,16,1,9,243895.0
Pesqueira,CONDOMAR,2002,1,0,0,129778.0
Pesqueira,CONDOMAR,2003,2,0,0,140045.0
Pesqueira,CONDOMAR,2004,3,0,0,161531.0
Pesqueira,CONDOMAR,2005,4,0,0,182641.0
Pesqueira,CONDOMAR,2006,5,0,0,219022.0
Pesqueira,CONDOMAR,2007,6,0,0,245507.0
Pesqueira,CONDOMAR,2008,7,0,0,277168.0
Pesqueira,CONDOMAR,2009,8,1,1,307982.0
Pesqueira,CONDOMAR,2010,9,1,2,353864.0
Pesqueira,CONDOMAR,2011,10,1,3,388135.0
Pesqueira,CONDOMAR,2012,11,1,4,487066.0
Pesqueira,CONDOMAR,2013,12,1,5,555170.0
Pesqueira,CONDOMAR,2014,13,1,6,604086.0
Pesqueira,CONDOMAR,2015,14,1,7,633189.0
Pesqueira,CONDOMAR,2016,15,1,8,644277.0
Pesqueira,CONDOMAR,2017,16,1,9,691973.0
Saloá,CODEAM,2002,1,0,0,25889.0
Saloá,CODEAM,2003,2,0,0,27046.0
Saloá,CODEAM,2004,3,0,0,31887.0
Saloá,CODEAM,2005,4,0,0,36733.0
Saloá,CODEAM,2006,5,0,0,41550.0
Saloá,CODEAM,2007,6,0,0,47435.0
Saloá,CODEAM,2008,7,0,0,59359.0
Saloá,CODEAM,2009,8,1,1,62091.0
Saloá,CODEAM,2010,9,1,2,65963.0
Saloá,CODEAM,2011,10,1,3,72844.0
Saloá,CODEAM,2012,11,1,4,81894.0
Saloá,CODEAM,2013,12,1,5,92905.0
Saloá,CODEAM,2014,13,1,6,106997.0
Saloá,CODEAM,2015,14,1,7,110964.0
Saloá,CODEAM,2016,15,1,8,120161.0
Saloá,CODEAM,2017,16,1,9,143504.0
São Bento do Una,COMUPE,2002,1,0,0,122058.0
São Bento do Una,COMUPE,2003,2,0,0,129887.0
São Bento do Una,COMUPE,2004,3,0,0,121769.0
São Bento do Una,COMUPE,2005,4,0,0,162685.0
São Bento do Una,COMUPE,2006,5,0,0,210410.0
São Bento do Una,COMUPE,2007,6,0,0,237371.0
São Bento do Una,COMUPE,2008,7,0,0,259158.0
São Bento do Una,COMUPE,2009,8,1,1,292776.0
São Bento do Una,COMUPE,2010,9,1,2,348342.0
São Bento do Una,COMUPE,2011,10,1,3,491223.0
São Bento do Una,COMUPE,2012,11,1,4,595750.0
São Bento do Una,COMUPE,2013,12,1,5,649597.0
São Bento do Una,COMUPE,2014,13,1,6,734693.0
São Bento do Una,COMUPE,2015,14,1,7,836829.0
São Bento do Una,COMUPE,2016,15,1,8,966182.0
São Bento do Una,COMUPE,2017,16,1,9,953039.0
Terezinha,CODEAM,2002,1,0,0,9559.0
Terezinha,CODEAM,2003,2,0,0,12729.0
Terezinha,CODEAM,2004,3,0,0,14559.0
Terezinha,CODEAM,2005,4,0,0,15714.0
Terezinha,CODEAM,2006,5,0,0,16455.0
Terezinha,CODEAM,2007,6,0,0,19472.0
Terezinha,CODEAM,2008,7,0,0,24360.0
Terezinha,CODEAM,2009,8,1,1,26606.0
Terezinha,CODEAM,2010,9,1,2,31545.0
Terezinha,CODEAM,2011,10,1,3,36253.0
Terezinha,CODEAM,2012,11,1,4,34530.0
Terezinha,CODEAM,2013,12,1,5,37921.0
Terezinha,CODEAM,2014,13,1,6,43315.0
Terezinha,CODEAM,2015,14,1,7,47387.0
Terezinha,CODEAM,2016,15,1,8,51913.0
Terezinha,CODEAM,2017,16,1,9,51417.0
